City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1056,Tolaga Bay,NZ,-38.3667,178.3,57.72,72,100,8.14,overcast clouds
1057,Hirara,JP,24.8,125.2833,83.82,79,45,18.16,scattered clouds
1058,Libertador General San Martin,AR,-23.8064,-64.7876,59.16,78,6,2.15,clear sky
1059,Dzerzhinsk,RU,56.2389,43.4631,57.02,87,0,0.0,clear sky
1060,Sakleshpur,IN,12.9667,75.7833,68.38,97,100,12.12,overcast clouds
1061,Polovinnoye,RU,54.7914,65.9864,52.57,80,100,16.89,overcast clouds
1062,Jacareacanga,BR,-6.2222,-57.7528,73.62,86,3,2.1,clear sky
1063,Bull Savanna,JM,17.8868,-77.5902,76.17,82,30,10.18,scattered clouds
1064,Ariquemes,BR,-9.9133,-63.0408,76.91,61,21,1.48,few clouds
1065,Bondo,CD,3.8146,23.6866,67.41,98,100,0.63,light rain
1066,Santo Andre,BR,-23.6639,-46.5383,68.13,68,3,2.3,clear sky
1067,Fort Dodge,US,42.4975,-94.168,83.82,94,0,3.44,clear sky
1068,Srednekolymsk,RU,67.45,153.6833,79.56,33,100,13.2,overcast clouds
1069,Flic En Flac,MU,-20.2742,57.3631,68.52,76,50,13.42,light rain
1070,Hollister,US,36.8525,-121.4016,71.58,73,75,16.11,broken clouds
1071,Gweta,BW,-20.1833,25.2333,55.78,59,0,9.48,clear sky
1072,Bakel,SN,14.905,-12.4568,83.97,66,91,12.5,overcast clouds
1073,Teya,RU,60.3778,92.6267,65.97,56,74,2.37,broken clouds
1074,Probolinggo,ID,-7.7543,113.2159,86.38,63,99,3.67,overcast clouds
1075,Volodarskiy,RU,46.4013,48.5409,67.98,52,10,11.92,clear sky
1076,Tyrma,RU,50.0833,132.1667,84.67,52,22,4.14,few clouds
1077,Rabo De Peixe,PT,37.8,-25.5833,66.27,70,75,2.3,broken clouds
1078,Kabwe,ZM,-14.4469,28.4464,51.33,85,3,5.06,clear sky
1079,Coari,BR,-4.085,-63.1414,72.03,97,20,2.55,few clouds
1080,Hoquiam,US,46.9809,-123.8893,65.84,73,0,8.05,clear sky
1081,Boden,SE,65.8252,21.6886,62.6,83,78,3.22,broken clouds
1082,Safford,US,32.834,-109.7076,85.12,45,0,6.91,clear sky
1083,Cayenne,GF,4.9333,-52.3333,80.1,1,0,2.3,clear sky
1084,Show Low,US,34.2542,-110.0298,70.07,71,75,13.8,broken clouds
1085,Zakamensk,RU,50.3741,103.2863,56.17,81,100,0.6,overcast clouds
1086,Bafra,TR,41.5678,35.9069,66.81,79,0,5.21,clear sky
1087,Bartica,GY,6.4,-58.6167,77.32,98,100,0.96,overcast clouds
1088,Kuloy,RU,61.0305,42.4925,65.3,63,0,4.76,clear sky
1089,Caxito,AO,-8.5785,13.6643,61.38,98,40,1.39,scattered clouds
1090,Tianpeng,CN,30.9866,103.9393,88.77,48,0,1.72,clear sky
1091,Lazaro Cardenas,MX,17.9583,-102.2,77.63,90,100,0.36,overcast clouds
1092,Novoanninskiy,RU,50.5287,42.6747,62.49,78,3,4.61,clear sky
1093,Les Escoumins,CA,48.1111,-69.0236,51.85,74,8,9.01,clear sky
1094,Sabang,ID,5.8933,95.3214,83.88,70,100,13.42,overcast clouds
1095,Balaipungut,ID,1.05,101.2833,78.28,89,100,1.34,light rain
1096,Mandali,IQ,33.7499,45.5541,91.58,24,0,6.02,clear sky
1097,Panaba,MX,21.2833,-88.2667,79.45,80,6,11.03,clear sky
1098,Oriximina,BR,-1.7656,-55.8661,76.68,82,84,3.87,broken clouds
1099,La Ronge,CA,55.1001,-105.2842,56.77,66,42,6.62,scattered clouds
1100,Barabai,ID,-2.5833,115.3833,89.08,57,14,2.17,few clouds
1101,Saint Marys,US,30.7305,-81.5465,83.05,81,0,9.22,clear sky
1102,Guatire,VE,10.4762,-66.5427,71.71,98,77,1.7,broken clouds
1103,Iberia,US,29.9502,-91.7507,84.27,83,0,4.61,clear sky
1104,Upington,ZA,-28.4478,21.2561,61.32,40,98,16.51,overcast clouds
1105,Namtsy,RU,62.7161,129.6658,86.45,35,13,5.66,few clouds
1106,Salinopolis,BR,-0.6136,-47.3561,77.05,85,6,8.97,clear sky
1107,Chumikan,RU,54.7183,135.315,74.01,59,4,4.79,clear sky
1108,Rajapur,IN,25.3833,81.15,93.97,50,2,11.9,clear sky
1109,Chabahar,IR,25.2919,60.643,84.97,80,100,6.8,overcast clouds
1110,Ordu,TR,40.9086,37.6845,54.1,82,8,5.08,clear sky
1111,Consett,GB,54.854,-1.8316,50.25,87,23,13.67,few clouds
1112,Tourlaville,FR,49.6383,-1.5664,56.62,88,0,4.61,clear sky
1113,Pishin,PK,30.5803,66.9961,82.09,48,74,0.94,broken clouds
1114,Kibre Mengist,ET,5.8833,38.9833,50.9,96,11,2.13,few clouds
1115,Usinsk,RU,65.9939,57.5281,67.98,70,84,12.19,broken clouds
1116,Katobu,ID,-4.9408,122.5276,86.14,63,41,1.95,scattered clouds
1117,Phonhong,LA,18.5007,102.4166,82.09,88,100,2.24,moderate rain
1118,Gorontalo,ID,0.5412,123.0595,80.91,88,100,2.53,overcast clouds
1119,Palencia,ES,42.4167,-4.5,57.92,89,40,13.09,scattered clouds
1120,Prijepolje,RS,43.3719,19.6406,61.48,93,15,3.38,few clouds
1121,Halifax,CA,44.6453,-63.5724,64.89,64,40,4.61,scattered clouds
1122,Petrivka,UA,46.9695,30.9591,70.68,54,0,3.38,clear sky
1123,Mwinilunga,ZM,-11.7358,24.4293,52.0,70,3,4.29,clear sky
1124,Strezhevoy,RU,60.7333,77.5889,53.11,73,100,10.04,overcast clouds
1125,Bagdarin,RU,54.4333,113.6,65.41,87,95,3.15,light rain
1126,Semnan,IR,35.5729,53.3971,70.43,41,0,5.73,clear sky
1127,Kencong,ID,-8.2833,113.3667,83.8,72,73,4.18,broken clouds
1128,Pavlysh,UA,48.9176,33.3569,68.67,57,0,2.8,clear sky
1129,Camacha,PT,33.0833,-16.3333,63.82,72,75,9.22,broken clouds
1130,Thoen,TH,17.6129,99.2161,86.74,67,100,3.31,overcast clouds
1131,Tosya,TR,41.0155,34.0401,52.61,59,0,2.15,clear sky
1132,Porosozero,RU,62.7191,32.727,63.19,91,12,4.41,few clouds
1133,Lerwick,GB,60.1545,-1.1494,50.0,82,100,16.87,overcast clouds
1134,Matay,EG,28.419,30.7792,80.38,50,0,8.32,clear sky
1135,Atar,MR,20.5169,-13.0499,91.31,22,3,5.1,clear sky
1136,Edremit,TR,39.5961,27.0244,69.55,60,0,20.71,clear sky
1137,Khandyga,RU,62.6667,135.6,89.4,41,31,6.15,scattered clouds
1138,Talalora,PH,11.5293,124.8362,86.02,65,35,3.47,scattered clouds
1139,Las Palmas,ES,28.4204,-14.0131,66.99,73,100,19.57,overcast clouds
1140,Muncar,ID,-8.4333,114.3333,82.36,80,95,9.06,overcast clouds
1141,Jhargram,IN,22.45,86.9833,88.11,65,22,6.82,few clouds
1142,Taltal,CL,-25.4,-70.4833,60.24,62,40,5.41,scattered clouds
1143,Maningrida,AU,-12.0667,134.2667,79.09,34,33,12.1,scattered clouds
1144,Santa Marta De Tormes,ES,40.9506,-5.6272,59.02,77,0,6.91,clear sky
1145,Port Keats,AU,-14.25,129.55,72.63,24,99,13.49,overcast clouds
1146,Kaduqli,SD,11.0167,29.7167,74.41,77,100,2.15,overcast clouds
1147,Kaabong,UG,3.4836,34.1492,61.83,67,62,2.57,broken clouds
1148,Sangar,RU,63.9242,127.4739,75.81,46,73,9.17,broken clouds
1149,Thakurgaon,BD,26.0333,88.4667,89.85,64,10,7.18,clear sky
1150,Vanimo,PG,-2.6741,141.3028,84.18,74,73,4.18,light rain
1151,Adre,TD,13.4667,22.2,77.02,64,65,9.22,broken clouds
1152,Catalao,BR,-18.1658,-47.9464,57.9,47,0,4.27,clear sky
1153,Port Augusta,AU,-32.5,137.7667,58.93,45,0,6.04,clear sky
1154,Myrtle Beach,US,33.6891,-78.8867,80.04,93,51,6.29,broken clouds
1155,Miyazu,JP,35.5333,135.1833,75.15,91,90,4.9,overcast clouds
1156,Fujin,CN,47.26,132.0322,83.8,62,19,3.76,few clouds
1157,Nanyamba,TZ,-10.6833,39.8333,60.78,96,4,5.01,clear sky
1158,Oregon,US,44.0001,-120.5014,66.58,44,72,1.61,broken clouds
1159,Naberera,TZ,-4.2,36.9333,54.19,89,68,8.97,broken clouds
1160,Arosa,CH,46.7779,9.6762,47.34,89,100,1.95,overcast clouds
1161,Xian,CN,34.2583,108.9286,93.04,38,17,5.7,few clouds
1162,Ovsyanka,RU,55.9575,92.5519,67.23,56,3,6.26,clear sky
1163,Bangkalan,ID,-7.0455,112.7351,84.15,70,97,5.64,overcast clouds
1164,Bani Walid,LY,31.7566,13.9942,73.78,67,0,4.03,clear sky
1165,Fayaoue,NC,-20.65,166.5333,77.65,76,82,18.59,broken clouds
1166,Agirish,RU,61.9247,63.0231,56.64,48,90,3.11,overcast clouds
1167,Inongo,CD,-1.95,18.2667,68.99,67,5,3.13,clear sky
1168,Agadez,NE,19.75,10.25,85.08,12,0,6.76,clear sky
1169,Elizabeth City,US,36.2946,-76.2511,77.02,87,65,6.91,broken clouds
1170,Montes Altos,BR,-5.8333,-47.0667,78.13,57,100,3.98,overcast clouds
1171,Namie,JP,37.4833,141.0,87.55,76,100,1.01,light rain
1172,Ahuimanu,US,21.4447,-157.8378,82.11,70,100,23.02,overcast clouds
1173,Bushehr,IR,28.9684,50.8385,89.71,50,55,3.02,broken clouds
1174,Bati,ET,11.1833,40.0167,66.06,58,98,8.72,overcast clouds
1175,Portland,US,45.5234,-122.6762,76.55,51,20,8.05,few clouds
1176,Paramonga,PE,-10.6667,-77.8333,62.17,84,62,7.58,broken clouds
1177,Fredericton,CA,45.9454,-66.6656,59.83,62,35,5.44,scattered clouds
1178,Baoying,CN,33.2292,119.3092,93.22,48,71,11.05,broken clouds
1179,Sena Madureira,BR,-9.0656,-68.6569,76.55,61,76,0.16,broken clouds
1180,Ashland,US,40.8167,-82.2665,76.82,59,98,6.24,overcast clouds
1181,Moose Factory,CA,51.2585,-80.6094,43.32,75,53,4.63,broken clouds
1182,Onokhoy,RU,51.932,108.0747,65.95,60,65,9.24,broken clouds
1183,Dumai,ID,1.6833,101.45,85.95,68,99,2.1,overcast clouds
1184,Quelimane,MZ,-17.8786,36.8883,63.18,90,0,0.92,clear sky
1185,Sabancuy,MX,18.9667,-91.1833,81.07,81,100,7.49,overcast clouds
1186,Cabra,ES,37.4725,-4.4421,71.65,42,9,0.76,clear sky
1187,Lafayette,US,30.2335,-92.0668,84.33,80,0,5.75,clear sky
1188,Bantogon,PH,6.5333,124.0333,83.37,67,100,3.15,overcast clouds
1189,Lalmohan,BD,22.3384,90.7419,84.83,79,55,17.67,broken clouds
1190,Marsa Matruh,EG,31.3525,27.2453,73.26,81,0,3.67,clear sky
1191,Xacmaz,AZ,41.4635,48.806,76.64,36,0,6.91,clear sky
1192,Araceli,PH,10.5529,119.9913,81.5,77,100,8.28,moderate rain
1193,Vidim,RU,56.4088,103.1106,65.05,78,100,3.38,light rain
1194,Daru,PG,-9.0763,143.2092,79.88,85,75,10.49,broken clouds
1195,Gisborne,NZ,-38.6533,178.0042,56.8,75,100,10.2,light rain
1196,Tessalit,ML,20.1986,1.0114,87.39,12,3,2.44,clear sky
1197,Santa Cruz De Tenerife,ES,28.4682,-16.2546,68.61,91,100,18.41,overcast clouds
1198,Babu,CN,24.4167,111.5167,85.03,82,97,4.72,overcast clouds
1199,Swan Hill,AU,-35.3378,143.5544,58.37,51,0,8.23,clear sky
1200,Suez,EG,29.9737,32.5263,77.94,57,0,6.46,clear sky
1201,Sola,VU,-13.8833,167.55,80.17,81,50,20.45,scattered clouds
1202,Harper,LR,4.375,-7.7169,76.3,80,100,7.92,overcast clouds
1203,Torit,SS,4.4133,32.5678,68.2,77,25,3.09,scattered clouds
1204,Areia Branca,BR,-4.9561,-37.1369,75.06,85,20,13.76,few clouds
1205,Puerto Carreno,CO,6.189,-67.4859,75.85,90,43,2.59,heavy intensity rain
1206,Whitehorse,CA,60.7161,-135.0538,86.02,22,40,3.44,thunderstorm
1207,Dali,CN,25.7,100.1833,75.92,64,69,3.22,broken clouds
1208,Bourail,NC,-21.5667,165.4833,78.96,70,95,10.04,overcast clouds
1209,Artyom,AZ,40.4723,50.333,78.94,54,0,15.35,clear sky
1210,Qianguo,CN,45.1171,124.8568,82.2,67,73,12.3,broken clouds
1211,Puri,IN,19.8,85.85,81.12,71,96,7.0,moderate rain
1212,Jining,CN,35.405,116.5814,76.53,94,100,5.93,light rain
1213,Ilebo,CD,-4.3167,20.5833,69.1,49,16,1.99,few clouds
1214,Ulan-Ude,RU,51.8261,107.6098,68.86,56,75,8.95,broken clouds
1215,Ritchie,ZA,-29.038,24.6028,52.05,53,0,10.47,clear sky
1216,Esso,RU,55.9333,158.7,61.66,57,88,3.67,overcast clouds
1217,Lumsden,CA,50.6501,-104.8678,61.02,90,91,10.42,overcast clouds
1218,La Asuncion,VE,11.0333,-63.8628,78.06,87,81,11.63,broken clouds
1219,Shah Alam,MY,3.0851,101.5328,91.11,54,93,3.65,overcast clouds
1220,Colfontaine,BE,50.4141,3.8557,51.94,93,28,3.44,scattered clouds
1221,Glyadyanskoye,RU,54.9075,65.0883,55.18,75,96,16.28,overcast clouds
1222,Vyazma,RU,55.2104,34.2951,63.28,91,99,3.83,overcast clouds
1223,Amatan,MX,17.35,-92.75,72.66,97,100,3.13,overcast clouds
1224,Duki,PK,30.1541,68.5728,84.9,59,33,2.64,scattered clouds
1225,Masumbwe,TZ,-3.6333,32.1833,57.07,50,35,3.78,scattered clouds
1226,Catuday,PH,16.2923,119.8062,83.19,70,70,6.44,broken clouds
1227,Guane,CU,22.2025,-84.0875,78.84,81,30,6.2,scattered clouds
1228,Chervona Sloboda,UA,49.3789,32.1464,67.86,54,0,3.36,clear sky
1229,Joshimath,IN,30.5667,79.5667,79.07,77,76,3.53,broken clouds
1230,Ismailia,EG,30.6043,32.2723,75.47,72,0,6.64,clear sky
1231,San Juan,AR,-31.5375,-68.5364,48.79,30,4,2.68,clear sky
1232,Jibuti,DJ,11.5,42.5,84.61,38,32,5.97,scattered clouds
1233,Manoel Urbano,BR,-8.8389,-69.2597,75.22,67,44,0.83,scattered clouds
1234,Ekibastuz,KZ,51.6667,75.3667,74.41,32,62,18.16,broken clouds
1235,Cache Creek,CA,50.8101,-121.3246,69.91,59,87,5.01,overcast clouds
1236,Russell,US,32.3502,-85.1999,80.2,94,75,0.0,broken clouds
1237,Ngawi,ID,-7.4038,111.4461,84.97,72,52,2.1,broken clouds
1238,Garoua Boulai,CM,5.8833,14.55,63.1,97,100,3.22,overcast clouds
1239,Hovd,MN,48.0056,91.6419,66.25,26,100,3.29,light rain
1240,Giporlos,PH,11.12,125.4494,83.1,72,97,1.95,overcast clouds
1241,Rundu,NA,-17.9333,19.7667,52.45,63,9,3.18,clear sky
1242,Makokou,GA,0.5738,12.8642,68.04,97,70,2.35,broken clouds
1243,Campo De Criptana,ES,39.4046,-3.1249,70.36,24,0,4.43,clear sky
1244,Quatre Cocos,MU,-20.2078,57.7625,68.09,70,97,17.65,overcast clouds
1245,Tlacojalpan,MX,18.2333,-95.95,75.97,90,100,4.0,overcast clouds
1246,Belaya Gora,RU,68.5333,146.4167,80.92,48,100,10.49,light rain
1247,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,65.19,37,72,4.36,broken clouds
1248,Fuerte Olimpo,PY,-21.0415,-57.8738,75.45,44,100,6.6,overcast clouds
1249,Mackenzie,CA,55.2999,-123.1698,65.52,51,53,9.86,broken clouds
1250,Gibara,CU,21.1097,-76.1317,76.32,89,100,2.51,overcast clouds
1251,Gasa,PS,31.5,34.4667,76.75,76,0,1.9,clear sky
1252,Shamary,RU,57.3434,58.2199,51.55,65,100,4.72,overcast clouds
1253,Valparaiso,CL,-33.0393,-71.6273,53.24,78,0,3.44,clear sky
1254,Qarqin,AF,37.4185,66.0436,81.93,19,0,19.84,clear sky
1255,Ilhabela,BR,-23.7781,-45.3581,67.6,68,3,3.04,clear sky
1256,Ponyri,RU,52.3186,36.3039,62.85,84,54,3.49,broken clouds
1257,Ngunguru,NZ,-35.6167,174.5,57.78,92,100,17.4,light rain
1258,Xiangxiang,CN,27.7333,112.5333,82.15,87,100,3.53,overcast clouds
1259,Waingapu,ID,-9.6567,120.2641,81.82,61,74,17.27,broken clouds
1260,Imeni Poliny Osipenko,RU,52.4201,136.4853,85.32,50,0,10.31,clear sky
1261,Bonthe,SL,7.5264,-12.505,75.99,80,72,6.69,broken clouds
1262,Arrecife,ES,28.963,-13.5477,69.78,78,75,14.97,broken clouds
1263,Kidal,ML,18.4411,1.4078,89.6,14,2,8.84,clear sky
1264,Escanaba,US,45.7453,-87.0646,65.95,99,100,6.91,light rain
1265,Solnechnyy,RU,50.7214,136.6319,83.21,48,6,7.34,clear sky
1266,Semirom,IR,31.4167,51.5667,63.12,48,1,5.14,clear sky
1267,Svetlaya,RU,46.5389,138.3297,62.6,85,91,8.55,overcast clouds
1268,Nagapattinam,IN,10.7667,79.8333,84.13,63,100,18.77,overcast clouds
1269,Tateyama,JP,34.9833,139.8667,74.7,89,100,19.35,moderate rain
1270,Peniche,PT,39.3558,-9.3811,64.29,94,14,5.26,few clouds
1271,Chiang Klang,TH,19.2938,100.8617,82.89,83,100,2.48,overcast clouds
1272,Asfi,MA,32.2994,-9.2372,67.32,87,1,12.95,clear sky
1273,Tahoua,NE,14.8888,5.2692,85.37,53,65,17.0,broken clouds
1274,Garissa,KE,-0.4536,39.6401,70.11,84,82,11.56,broken clouds
1275,Cameta,BR,-2.2444,-49.4958,74.57,87,13,5.37,few clouds
1276,San Lorenzo,PY,-25.3333,-57.5333,76.14,57,0,9.22,clear sky
1277,Havre-Saint-Pierre,CA,50.2334,-63.5986,53.51,65,95,8.48,overcast clouds
1278,Zabolotiv,UA,48.4705,25.2857,66.36,80,57,2.95,broken clouds
1279,Sosua,DO,19.7667,-70.5167,79.23,94,40,6.91,scattered clouds
1280,Rabat,MA,33.9911,-6.8401,69.87,81,100,3.44,overcast clouds
1281,Salamiyah,SY,35.0113,37.0532,69.91,70,0,7.23,clear sky
1282,Termoli,IT,41.9888,14.9895,78.78,52,0,4.88,clear sky
1283,Aripuana,BR,-9.1667,-60.6333,75.06,58,49,2.21,scattered clouds
1284,Kandiari,PK,26.9156,68.5216,92.7,55,76,2.93,broken clouds
1285,Kilimatinde,TZ,-5.85,34.95,56.12,79,3,0.78,clear sky
1286,Mogadouro,PT,41.3403,-6.7119,61.63,65,4,7.7,clear sky
1287,Dzhebariki-Khaya,RU,62.2167,135.8,90.57,40,6,6.38,clear sky
1288,Srivardhan,IN,18.0333,73.0167,79.63,90,100,15.26,overcast clouds
1289,Genova,IT,44.5,9.0667,66.29,74,0,8.01,clear sky
1290,Asmar,AF,35.0333,71.3581,84.94,71,91,5.26,overcast clouds
1291,Kieta,PG,-6.2167,155.6333,85.17,67,90,4.32,overcast clouds
1292,Lumeje,AO,-11.55,20.7833,54.36,62,5,4.92,clear sky
1293,Amarante Do Maranhao,BR,-5.5667,-46.7422,76.91,61,100,3.27,overcast clouds
1294,Hays,US,30.0502,-98.0336,89.15,61,10,8.01,clear sky
1295,Nerchinskiy Zavod,RU,51.3088,119.61,78.57,64,93,9.26,overcast clouds
1296,Kaoma,ZM,-14.7833,24.8,50.58,74,2,5.61,clear sky
1297,Carlisle,US,40.2015,-77.1889,74.84,70,100,4.21,overcast clouds
1298,Pangoa,PE,-12.1167,-73.0,68.14,80,32,3.0,scattered clouds
1299,Trat,TH,12.5,102.5,82.9,87,100,7.58,overcast clouds
1300,Ilesha,NG,7.1371,5.2583,70.07,99,100,1.34,light rain
1301,Ostroleka,PL,53.0862,21.5757,60.93,94,11,6.2,few clouds
1302,Saucillo,MX,28.0167,-105.2833,90.79,25,90,4.92,overcast clouds
1303,Morros,BR,-9.4467,-46.3003,71.91,46,36,5.55,scattered clouds
1304,Vila Praia De Ancora,PT,41.811,-8.8526,63.68,93,7,2.01,clear sky
1305,Pauini,BR,-7.7136,-66.9764,81.75,56,97,1.39,overcast clouds
1306,Mitsamiouli,KM,-11.3847,43.2844,75.04,71,4,7.7,clear sky
1307,Barstow,US,34.8986,-117.0228,88.79,26,0,21.59,clear sky
1308,Santa Luzia,BR,-19.7697,-43.8514,65.3,92,0,3.98,clear sky
1309,Quesnel,CA,52.9999,-122.5029,68.9,63,67,2.89,broken clouds
1310,Ust-Kuyga,RU,70.0167,135.6,60.84,53,31,38.23,scattered clouds
1311,Sisimiut,GL,66.9395,-53.6735,44.94,92,100,7.38,overcast clouds
1312,Marathon,US,44.9,-89.7668,69.55,91,100,3.44,overcast clouds
1313,Susanville,US,40.4163,-120.653,67.91,45,20,9.22,few clouds
1314,Cabo Rojo,PR,18.0866,-67.1457,79.68,90,99,1.01,overcast clouds
1315,Sitges,ES,41.2351,1.8119,78.01,60,33,1.01,scattered clouds
1316,Benghazi,LY,32.1167,20.0667,77.95,58,0,8.23,clear sky
1317,Winnemucca,US,40.973,-117.7357,75.25,19,0,6.91,clear sky
1318,Klyuchi,RU,52.2667,79.1667,72.81,49,92,11.61,light rain
1319,Dharchula,IN,29.85,80.5333,76.53,97,99,0.98,overcast clouds
1320,Goundam,ML,16.4145,-3.6708,87.24,39,36,16.49,scattered clouds
1321,Verkhnyaya Tishanka,RU,51.3239,40.5328,61.93,72,0,4.29,clear sky
1322,Kasama,ZM,-10.2129,31.1808,46.99,95,2,3.67,clear sky
1323,Normandin,CA,48.8333,-72.5321,54.27,86,65,7.49,broken clouds
1324,Aleksandrovskoye,RU,44.7142,43.0008,66.27,57,10,7.92,clear sky
1325,La Ligua,CL,-32.4524,-71.2311,47.61,78,0,0.6,clear sky
1326,Boda,CF,4.3189,17.4695,67.64,96,100,3.31,overcast clouds
1327,Vercelli,IT,45.3231,8.4153,68.9,88,0,3.18,clear sky
1328,Bereda,ES,43.2686,-7.5406,61.41,100,100,7.65,overcast clouds
1329,Keokuk,US,40.3973,-91.3849,86.52,74,0,9.22,clear sky
1330,Richards Bay,ZA,-28.783,32.0377,60.6,92,15,4.16,few clouds
1331,Kocevje,SI,45.6433,14.8633,72.57,88,59,1.66,broken clouds
1332,Darab,IR,28.7519,54.5444,89.71,31,94,0.29,overcast clouds
1333,Bafoulabe,ML,13.8065,-10.8321,78.28,81,100,4.92,light rain
1334,Caconda,AO,-13.7333,15.0667,50.85,48,0,1.32,clear sky
1335,Krasnogorskoye,RU,52.2953,86.1979,71.04,50,81,4.54,broken clouds
1336,Liverpool,GB,53.4106,-2.9779,57.61,75,100,16.11,overcast clouds
1337,Takaungu,KE,-3.6837,39.8566,73.36,82,6,12.88,clear sky
1338,Santa Rosa De Osos,CO,6.6474,-75.4603,50.47,95,100,0.51,overcast clouds
1339,Wajir,KE,1.7471,40.0573,69.57,83,36,9.26,scattered clouds
1340,Pospelikha,RU,51.95,81.7667,76.15,39,75,11.9,broken clouds
1341,Khandbari,NP,27.3747,87.2039,79.81,84,71,3.58,broken clouds
1342,Abu Samrah,SY,35.3029,37.1841,71.96,54,0,7.23,clear sky
1343,Basco,PH,20.4487,121.9702,84.15,76,100,14.34,overcast clouds
1344,Luau,AO,-10.7073,22.2247,55.47,52,9,4.16,clear sky
1345,Behshahr,IR,36.6923,53.5526,74.07,48,0,1.07,clear sky
1346,Choya,RU,52.0108,86.5467,75.51,40,79,2.26,broken clouds
1347,Basingstoke,GB,51.2625,-1.0871,52.79,90,0,5.39,clear sky
1348,Itupiranga,BR,-5.1347,-49.3267,75.52,65,97,1.59,overcast clouds
1349,Bougouni,ML,11.417,-7.479,73.06,89,71,6.17,broken clouds
1350,Bhatkal,IN,13.9667,74.5667,77.49,93,100,20.09,overcast clouds
1351,Nabire,ID,-3.3667,135.4833,86.04,64,100,3.96,overcast clouds
1352,Palana,RU,59.1167,159.9667,51.49,74,5,9.19,clear sky
1353,Gold Coast,AU,-28.0,153.4333,60.19,98,100,6.91,light rain
1354,Tula,RU,54.2044,37.6111,64.96,76,26,4.09,scattered clouds
1355,Svidnik,SK,49.3082,21.5703,63.91,62,73,4.14,broken clouds
1356,Ouadda,CF,8.0777,22.4007,66.87,90,98,0.94,overcast clouds
1357,Khilok,RU,51.3674,110.4676,71.73,41,9,9.08,clear sky
1358,Betsiamites,CA,48.9413,-68.646,53.37,70,21,4.88,few clouds
1359,Charlestown,AU,-32.95,151.6667,61.86,98,100,8.01,light rain
1360,Uyskoye,RU,54.3775,60.0047,47.91,83,73,12.37,broken clouds
1361,Auray,FR,47.6703,-2.9918,56.75,91,0,7.99,clear sky
1362,Portree,GB,57.4129,-6.1942,50.52,88,70,7.92,broken clouds
1363,Roald,NO,62.5833,6.1333,56.75,87,100,2.3,light rain
1364,Dalianwan,CN,39.0286,121.695,80.64,78,5,11.18,mist
1365,Povenets,RU,62.8487,34.8262,62.49,87,31,4.85,scattered clouds
1366,Chernyshevsk,RU,52.5243,117.0174,73.38,81,79,9.98,light rain
1367,Palasbari,IN,26.1361,91.5486,87.85,79,75,0.0,mist
1368,Puerto Cabezas,NI,14.0351,-83.3888,77.86,92,100,9.46,overcast clouds
1369,Madera,US,37.1666,-119.8343,84.56,37,0,4.0,clear sky
1370,Dubasari,MD,47.2631,29.1608,68.29,54,4,1.1,clear sky
1371,Buala,SB,-8.145,159.5921,85.1,70,92,9.53,overcast clouds
1372,Ayagoz,KZ,47.9714,80.4392,65.26,71,100,17.05,overcast clouds
1373,Blatnica,BA,44.4864,17.8233,67.87,74,0,4.63,clear sky
1374,Filingue,NE,14.3521,3.3168,86.13,50,74,15.68,broken clouds
1375,Raton,US,36.9034,-104.4391,71.94,66,0,6.91,clear sky
1376,Voyvozh,RU,62.892,54.9635,62.08,45,63,4.41,broken clouds
1377,Xiuyan,CN,40.2928,123.2744,82.74,74,50,5.55,scattered clouds
1378,Ravar,IR,31.2656,56.8055,77.86,30,100,4.0,overcast clouds
1379,Huilong,CN,31.8111,121.655,82.74,85,74,15.1,broken clouds
1380,Stonewall,CA,50.1344,-97.3268,65.97,97,92,10.74,overcast clouds
1381,Lao Cai,VN,22.4833,103.95,89.4,70,98,1.21,overcast clouds
1382,Grand Haven,US,43.0631,-86.2284,73.62,81,100,8.05,thunderstorm
1383,General Pico,AR,-35.6566,-63.7568,37.87,34,0,4.9,clear sky
1384,Buta,CD,2.7858,24.73,67.68,99,93,1.61,overcast clouds
1385,Mogoytuy,RU,51.2833,114.9167,76.24,46,10,10.69,light rain
1386,Karaidel,RU,55.8337,56.9069,52.39,69,69,8.41,broken clouds
1387,Barra Do Garcas,BR,-15.89,-52.2567,63.23,42,1,0.54,clear sky
1388,Jeremie,HT,18.65,-74.1167,80.35,75,75,1.7,broken clouds
1389,Murray Bridge,AU,-35.1167,139.2667,56.82,62,6,4.85,clear sky
1390,Rajgarh,IN,28.6333,75.3833,95.29,49,68,7.4,broken clouds
1391,Muana,BR,-1.5283,-49.2167,73.27,94,17,3.62,few clouds
1392,Angoche,MZ,-16.2325,39.9086,69.67,76,0,7.58,clear sky
1393,Bhojudih,IN,23.6333,86.45,89.08,61,11,8.03,few clouds
1394,Yangambi,CD,0.8102,24.4336,69.3,89,77,2.19,broken clouds
1395,Schladming,AT,47.3929,13.687,60.53,100,100,3.8,light rain
1396,Villarrica,PY,-25.75,-56.4333,67.89,68,95,5.41,overcast clouds
1397,Kitui,KE,-1.367,38.0106,59.31,85,100,5.41,overcast clouds
1398,Vorobyevka,RU,50.6451,40.9245,62.22,68,0,4.0,clear sky
1399,Morvi,IN,22.8167,70.8333,84.42,79,100,9.04,overcast clouds
